title,source,text,,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"3. Work together to find a solution A major part of your child’s journey to recovery is finding their own coping strategies. It can be helpful to think of it building up a toolbox that will help your child deal with a range of situations and feelings. Everyone is different, so there is no magic formula. However, you can help engage your child in this creative process. Remember to trust your instincts and listen to your child - you are the experts, after all!‘Never doubt your judgement or be afraid to ask for advice, support and help’ Dee*, Parent of a child supported by Voice Collective",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"some coping strategies These are just a few ideas that young people we work with have found helpful. Use them as a starting point, for inspiration, and not as an instruction manual. See www.voicecollective.co.uk for more ideas. Calming * * * Often, voices and visions are triggered or made worse by feelings of stress and anxiety. They may get louder, nastier or more distracting the more stressed your child gets. Even if the voices are triggered by something else, hearing them may make your child feel scared or frightened These tips can be handy if your child needs to calm down and relax. They are a good place to start, and they are tips for life - not just for voices. Your child may need help remembering them in difficult moments. In our experience, it can really help to talk someone through these exercises - this is where your help is invaluable. Find a calming ritual A ritual, in this sense, is just something familiar that your child can do when they need to feel safe. It could be anything from making a hot drink, playing scales on a musical instrument, practising tai chi/yoga, bouncing a ball, reading a reassuring poem or story, watching a favourite programme, holding a favourite toy/blanket or saying a prayer. Some young people find safety in patterns - in which case puzzles and doodling may be helpful too. Your child may find writing their own mantra helpful. This can either contradict the voices, or remind the them of their strength and safety. For example, “I’m safe here. No-one is going to hurt me’ or ‘I am safe, I am strong. I am loved’. It can help to keep this on a card so the child can repeat it when they feel vulnerable.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"Breathing Exercises Slow, deep breathing is very calming. We get feedback from our body, so if our breathing is relaxed our brain says ‘OK - no threat here’. Conversely, if someone takes quick shallow breaths our brain can get the message that there really is something to worry about. If you ask someone who is really stressed to breathe deeply, they tend to force it and pant. This only makes them feel more stressed out. Instead, it can help to use a pattern to provide some structure and something to focus on. As a starting point, tap a steady beat and try this: Breathe in for 4, hold for 4, breathe out for 4, hold for 4 Repeat the cycle until you feel comfortable with it. Make sure you’re breathing from your belly, not from the top of your lungs. Your belly should expand, but your shoulders should stay still. Then, when you’re ready, try lengthening the ‘out’ breath whilst keeping the others the same length. Go from 4 to 6 to 8 Remember: Always go at the young person’s pace and aim for gentle breathing rather than anything athletic. It should be as relaxed as possible. If they start to feel dizzy, stop and sit down.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"Physical Relaxation Exercises Talk your child through clenching each part of their body for a few seconds and then releasing it. Encourage them to really pay attention to how their body feels. If your child is too young for this, you can help them by turning this into a game. First, the child needs to curl up like a turtle going into its shell. Then, slowly, ask them to turn into a giraffe stretching to nibble on a tall leaf.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"Five Things When things are scary, we tend to pay lots of attention to them and find it hard to focus on other things. This is an adaptive response - after all, if we lived in the wild we would need to focus on threats such as lions to stay alive. Grounding exercises can help your child learn to shift their focus from the voices and visions to other sensory information (inside or outside of their body). It can be helpful to do this as a game, alongside your child. Name 5 things you can see, 5 things you can hear and 5 things you can touch. Name 4 things .... 3 things .... 2 things ... 1 thing. It’s ok to repeat things and you can cheat at any time. If your child runs out of sounds, it’s fine for either of you to make a noise. If they are hearing or seeing things at the time, they can include these too. The trick is to place them alongside the other things they can hear, see or sense to make them less powerful.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"Create a Safe Haven Help your child construct a safe place at home that they can go to when they’re feeling vulnerable. This can be a room, a corner of a room, a soft chair - anywhere which is calming, quiet and easily accessible. Another version of this is to encourage your child to imagine a safe place and describe it in detail. Ask questions to help them use all of their senses in this, bringing it to life. With your child, choose a small object that they can hold whilst doing this imagining. This could be a pebble, shell, small toy or anything they find reassuring. Repeat this visualisation each day, each time imagining that all the good and safe feelings pass into the object. Then, when they are stressed - encourage them to use the object to help them remember that safe space inside.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"A Good Memories Box When things are tough, it’s hard to keep hold of good memories. Creating a treasure chest can help both of you keep these memories close to heart to use on dark days. Encourage your child to fill it with anything that triggers good memories and feelings - photos, lyrics, objects, artwork, memories, letters, quotes ... anything goes.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"Distracting * * * Distraction is one of the most natural ways of dealing with distressing experiences. It involves your child identifying a range of activities that they can really focus on, even when things are stressful. This might include: listening to music, playing computer games, going for a walk, sport, cleaning, painting, drawing, creative writing, planning something, reading a magazine, thinking games, singing, watching music TV, making something (e.g. using clay, plasticine or newspaper), being around people or cooking. A cautionary note: Whilst distraction is a useful temporary strategy, it is just pushing the difficult feelings or experiences away for a bit. Your child will also need help in expressing themselves and finding ways to gain some control over their voices or visions at some point.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"Expressing * * * Difficult voices are often linked to difficult emotions, so it makes sense that expressing them can be helpful. These emotions can feel very scary to a child or young person, especially if they are linked to the voices they hear. You can play a very important role in helping them to feel - and stay - safe. If they begin to get overwhelmed, remember to use some of the ‘calming strategies’ mentioned earlier in this booklet.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"Physical If your child is feeling frustrated, angry or anxious, doing something physical can help. This might include running, bike riding, walking fast or shadow boxing. It can be helpful to throw a soft ball at a wall, rip up a newspaper or hit a pillow or punch bag. Singing, dancing or playing along to music can be great too. Everyone needs to shout and scream sometimes. If you can, find a safe way for your child to let off steam (e.g. shouting along to music). You might even want to create your own ‘Haka’ together (a Maori war cry / dance used by the New Zealand rugby team before each game).",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"Creative Creativity provides an excellent way for children and young people to express themselves. You could encourage your child to write, draw, paint, or use playdoh to show how they’re feeling. If your child likes to write, keeping a diary can help record how they are feeling so they can make sense of it with someone later. Alternatively, scrap-booking and collages are great ways of keeping track of feelings without the need for words.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"Talking Your child may want to talk to someone about what they’re going through. In this case, you can support your child is by staying calm and providing a listening ear. Try and take what your child says seriously - what they’re going through feels very real to them even if you can’t understand it. If they are struggling, you can also help by finding them a counsellor, therapist, mentor or CAMHS professional to speak with.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"taking the power back * * * Voices and visions only have as much power as the child, and their supporters, give them. However, dominant and scary voices can sometimes end up ruling your whole family’s life - with everyone avoiding anything that could possibly make the voices worse. Whilst understandable, this can leave you feeling incredibly isolated. In time, it can feel very challenging - but not impossible - to regain the balance. Don’t panic! One of the most effective ways of readjusting the power balance is also the most simple. As a parent, the way you react to and speak about the voices is crucial. Try and stay as calm as possible. It helps to show your child that, whilst you recognise how frightened they feel, you are there to support them find a way through it. Getting support for you and your child Recovery does not happen in a vacuum. If your child is overwhelmed, or you’re struggling to cope, see it as a sign to get some extra help. This support can come from CAMHS (Child and Adolescent Mental Health Services), your GP, charities, Voice Collective, Young Minds, faith groups, community groups or your friends & family. You are not alone. Listening with kindness Some young people find it helpful to see difficult voices as bullies. Bullies have often been bullied themselves and, even though they can be nasty, they are often covering up their own vulnerability. Others find it helpful to treat nasty voices as if they are angry younger children that are having a temper tantrum. In both cases, being kind but firm can strip them of their power and help the young person feel more in control. 15 Questioning and challenging Voices don’t always tell the truth, so it can be helpful to support your child to gather evidence to see whether or not the voices they hear can be trusted. This is especially important if the voices make claims, predictions or make your child feel unsafe. Like people, voices can be questioned and challenged. You can set limits with them, as you would with unruly toddlers, and you can postpone or avoid the things they tell you to do. Sending the voices away If your child finds distraction strategies helpful, it shows that there are some times when they can ignore (or at least minimise) the voices they hear. Some young people can build on this to send the voices away for certain periods of time (starting small and building up gradually). Becoming an interpreter It can be helpful for young people to see voices as messengers that aren’t very good at communicating in a straightforward way. Their message can get confused, so we need to find ways of making sense of it. If your child is old enough, they may want to work with you as a detective to ‘de-code’ the voices and work out what problem they’re trying to communicate.",,,
Parents-Coping-Booklet_2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1b4ac5f8f879a2f4cda9/1671109452438/Parents-Coping-Booklet_2014_web.pdf,"a final thought a final thought Finally, remember all the good things about your child. Are they creative, determined, loving, intelligent, energetic, funny, kind or quirky? Look for their strengths and let them know that you see them in their entirety. Your child is ‘normal’, even though they have some extraordinary experiences. They will have the regular highs, lows and diversions that you’d expect from any child. They’ll make mistakes unrelated to their voices, and they’ll have successes too. There’s more to your child than their voices - if you can help them to see that, you are doing a great job!",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"introduction

Dealing with a child who hears voices is like going through a process in which the voices are accepted and the child will be supported based on the acceptance. It is a ‘searching together’

Dr Sandra Escher, Children Hearing Voices (p1)

So your child hears voices or has other unusual experiences? Don’t panic! You are not alone and neither is your child.

Many of the parents we work with tell us that they feel overwhelmed. Understandably, they often search for answers on the internet - but sometimes find the information they receive both confused and confusing.

Did you know that around 8% of children and young people hear voices that others don’t? Many more (up to 75%) have one off, or transient, experiences in their childhood. Most aren’t bothered by these experiences, and they don’t need extra support from mental health services.

However, even when the voices and visions cause a problem - there is hope. Research shows that 3 out of 5 young people may stop hearing voices within three years. Even those who continue to hear voices can learn to cope with these, going on to live a full and happy life.

This booklet is intended to give you some sensible and honest information about voices and visions to help you better understand what your child is experiencing.

It is the first of a series of four; each tackling issues parents/carers have told us are important to them.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"the experience

Always be there for your child, however tough it becomes. You are the one they most rely on and trust. Follow your instincts and remember you know your child better than anyone else

Anne*, Parent of a child supported by Voice Collective

What are voices and visions?

When we talk about voices and visions, we mean any experience a young person has when they hear, see or sense something someone around them doesn’t. These experiences can include all five senses, hearing, sight, smell, taste and touch.

For some, this experience can be reassuring. For example, a young person who has recently moved house and feels isolated at school might value a voice that is there for them when they’re feeling down. For others, it can be confusing or frightening and cause distress.

What’s it like?

We are all unique. The way young people experience, and react to, voices and visions is individual. The following is an overview of the kinds of experiences young people often tell us about.

If you want to find out more about your child’s experiences, it can be helpful to ask them if they want to talk about it. Some young people will feel uncomfortable or embarrassed talking about voices and visions - but many are happy to open up once they know you’re ok to listen to them.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"Hearing Voices

I hear a little girl who’s scared. She cries sometimes, and I feel sorry for her. I also hear a man’s voice who tells me I’m no good. He’s worse when I’m struggling at school.

Some people hear voices talking when no-one is around. These could be like the voices of people they know, or complete strangers. They might hear many voices, or just one. Voices can shout, whisper, be clear or muffled. They can speak in sentences or say single words. These voices can be male, female, old or young. Sometimes they have names, but not always. People can hear other types of sounds too, including knocking, crying or music.

Some voices can be positive - encouraging or supporting you. Others may say things that are confusing or distracting, perhaps echoing thoughts or repeating strange phrases. Some voices can be very frightening, saying things that are critical, threatening or commanding. Others are funny, saying things that make you laugh.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"Seeing Visions

I sometimes see people’s faces change. One minute they look normal and the next they look like stone statues. It freaks me out.

Some people see things that others don’t. These visions can be very clear and realistic, but they can also include fuzzy shapes, shadows and beams of light. Sometimes, it can seem as if people or objects around you are changing shape. As with voices, these visions can be reassuring, funny, frightening or distracting.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"Smell

Once, when I was travelling home on the tube, I started to smell something horrible. I thought we were being gassed

Some people smell things that remind them of their past. This could be something nice, like a favourite food or their mum’s perfume. Sometimes, when a child has been through a difficult or traumatic experience, they may smell things related to this experience. For example, a child whose house burned down may smell smoke when they are anxious. This can be very frightening, especially if the child doesn’t realise that this sensory experience belongs in the past.

Sometimes the smell isn’t linked to a particular memory, but can still be very worrying. For example, some young people smell gas, burning or rotting food. These smells can feel very real and leave them fearing for their safety.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"Taste

There are times when my tastebuds go a bit strange. I try and eat things, but everything tastes like it’s gone off.

It can be difficult to know if you’re tasting something that others can’t unless you taste something in your food and get someone else to try it too. This can make taste experiences particularly difficult to deal with.

Some young people get a strong bitter taste in their food or drink and, understandably, start to worry that there is something wrong with it. Others may taste things when they are not eating or drinking. They may tastesomething pleasant (like chocolate or a favourite food) or something they dislike (perhaps something bitter or metallic).",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"Feeling (touch)

I get worried that there’s something in the back of my neck. The more I think about it, the more I can feel it

Some people can feel things on their skin when there doesn’t seem to be anything there. They might feel something crawling over their skin, tickling them or pushing them. Sometimes people feel something underneath their skin, and this can lead them to feel really worried about what is happening to their body.

Understandably these experiences can be very confusing and frightening. It’s not as simple as this, though. For others, these experiences can be reassuring. For example, a young person who feels upset and lonely may feel reassured by a gentle hand on their shoulder. They might interpret it as a sign that someone is there to support them.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"Or any combination of the above

Whilst some young people experience these things in only one of their senses, many have a combination. For example, they may both hear and see someone speaking to them. They might have a strange taste in their mouth just before they see a vision. They may both see, and feel, something on their skin.

The above is only a sample of the range of experiences young people can have. If you’re unsure what your child is experiencing, the best thing to do is ask if they feel OK talking to you about them. Show them that you’re interested in what they have to say, and stay calm even if their experiences sound very unusual. Remember that lots of young people have experiences like these. Your child is not alone.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"how can it affect young people?

We are all unique, so voices and visions affect each of us differently.

The negatives

For some, hearing voices or seeing visions can be a scary and overwhelming experience. If the voices or visions are distracting, or the young person copes by going inside themselves, they might get into trouble at school for not paying attention. They might find themselves getting frustrated easily, getting in to arguments or lashing out when it gets too much.

Others react to the voices by withdrawing and spending lots of time alone. Some develop ways of coping with their distress that can seem odd or unusual to others (counting, checking and completing rituals, for example).

If they are confused about the things they are thinking, feeling and experiencing, a young person may develop unusual beliefs. Whilst these can be helpful, providing a narrative or story to explain their situation, they can also result in more distress. Beliefs that leave the child powerless (e.g. government conspiracies) can cause a lot of fear and paranoia.

Negative voices can chip away at a young person’s self esteem and confidence. Attempts to manage feelings of hopelessness and powerlessness can include self harm, eating distress and substance misuse. Some young people hear very scary voices that threaten the people they care about, or tell them to hurt themselves.

Most of the young people we meet at Voice Collective tell us that they feel weird, freakish or wrong. In our society, hearing voices is associated with so many negative media stereotypes that many feel unable to talk with their closest friends or family about what’s going on for them. Others have already been bullied for being different or struggling with mental health problems.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"The positives

For some people, hearing voices or seeing visions can be a positive or helpful experience. Imagine being alone in your room at night, feeling worried about an exam at school when a familiar voice tells you that it’s going to be ok, or makes you laugh. Some young people hear voices that give good advice, or keep them company when they’re lonely.

Voices can be creative, helping give the young person ideas for poetry or artwork. Some writers, for example, say how the characters in their story speak to them and tell them what to write. A skill like that can be a wonderful asset.

Even distressing voices can have positive effects. A young person who can stand up to commanding or nasty voices is someone who can use those skills to assert themselves with bullies. Whilst critical voices can devastate a child’s self esteem, learning to deal with these can help a child become more sure of their identity and strengths.

Rather than seeing difficult voices as a purely negative experience, it’s helpful to remember that they are there for a reason. Difficult voices are usually linked to things that the young person is struggling to cope with. The positive impact of negative voices can, with the right support, be the young person and their supporters dealing with that problem.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"The middle ground

For many young people, the voices are neither wholly positive or negative - they are somewhere in the middle.

Young people can, and do, find ways of coping with any negative or difficult effects of their voices or visions. With the right support, we’ve seen young people grow and take control of their own experiences and get on with their lives. That members of the Voice Collective project team have their own experience of hearing voices is proof that negatives can be turned to positives. See our recovery booklet for more information.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"making sense of voices and visions

You know your son/daughter better than anyone. You should never doubt your judgement, or be afraid to ask for advice, support and help

Anne*, Parent of a child supported by Voice Collective

Why does it happen?

As frustrating as this may be, there is no single answer to why children and young people hear voices or see visions. There are lots of different ideas about this, so the important thing is to find an explanation that makes sense to you and your child.

Some possible explanations:

Trauma / difficult life events: This can include being bullied, changing schools, problems at home (divorce or arguing), abuse, bereavement, physical illness, being the victim of, or witnessing, a crime - anything that makes a child feel overwhelmed or powerless. These events can leave a child with powerful thoughts and feelings that can be linked to the voice or vision in some way.

Spiritual experiences: Some people hear the voice of God or other beings. For some, this can be life-affirming, but for others it can be very scary. Different religions and belief systems have their own ways of responding to these experiences, but it is good to remember that a voice claiming to be God or a demon isn’t necessarily telling the truth. If you, or your child, believe that they are having a spiritual experience it can be helpful to consult with a reputable spiritual advisor for guidance.

Individual difference: For some people, hearing voices or seeing things is just part of who they are. It’s like having green eyes or being left 11

handed. However, when young people are under stress these experiences can change and become difficult to cope with. This is a sign that they need extra support.

Special gift or sensitivity: Many cultures believe spirits can talk to humans. Some people believe they have a gift that helps them talk to ghosts and spirits. It can however be very confusing to develop this gift and your child may need support in doing this.

Emotional health problems: For some people their voices and visions can be triggered by how they’re feeling. For example, someone who feels really anxious may hear voices telling them they’re in danger. A young person who is struggling with feeling low, perhaps diagnosed with depression, may hear voices that tell them that they’re a bad person and should be punished. Someone who is struggling with an eating disorder may hear a voice telling them not to eat, or to binge and purge.

Physical health problems: Our state of mind is related to the state of our body. Not sleeping, being isolated, having a fever, epilepsy, severe infections and head injuries can all cause voices and visions in some people. See your GP if you think there may be a physical cause to your child’s experiences - they will be able to advise you.

Legal and illegal drugs: The substances we put in our body can affect our state of mind. Cannabis has been linked to the onset of voices and visions in some people. Others may feel their experiences are linked to heavy use of amphetamines or cocaine (drug induced psychosis). These experiences can be very intense, but are often short-lived.

In some cases, voices and visions can arise as rare side effects from prescription or over the counter medication. This includes some strong pain medication, antibiotics, antidepressants and antimalarials. If you want to find out more, please speak to your GP or a pharmacist.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"What about psychosis and schizophrenia?

Psychosis is just a word. It has no power to change the future or the past. See your child, not the label

Desmond*, Parent of a child supported by Voice Collective

Psychosis is simply an umbrella term that is used when young people are struggling with voices, visions or unusual beliefs and seem to be out of touch with reality. This term is also used when people seem to have very muddled or confused thinking, which can make it difficult for the people around them to understand what they are saying.

Whilst this term may sound very frightening, it can be helpful to see it as a description of a state of mind rather than a predictor of future problems. Stress, trauma, drug use, overwhelming spiritual experiences and physical health problems can also cause periods of psychosis. With support, the young person can deal with the underlying issues and recover.

Some parents worry about whether their child has schizophrenia. With so much negative media coverage, this diagnosis carries a lot of fear and stigma. Doctors may use this diagnosis when someone has more long term difficulties with voices, visions, beliefs and muddled thinking - but it is rarely used for children and young people in the UK. When a child has severe problems it’s much more common for professionals to speak in terms of psychosis, anxiety, depression, PTSD or emotional problems.

Many young people who hear voices are not diagnosed with psychosis or another mental health problem. However, if your child is given a diagnosis - try to remember that these are merely labels and cannot predict the future. At Voice Collective, our manager was diagnosed with schizophrenia as a young adult. She now works full time, is no longer unwell and lives a life she loves. No matter what the problem is - recovery IS possible.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"A more helpful question

The range of potential causes can feel quite confusing. Some parents find that they tie themselves in knots trying to understand why this is happening to their child. The problem is, no-one can give you a definitive answer to why your child is hearing voices (the root cause). Different people, different doctors and different researchers will have different ideas.

Given that many young people don’t have problems with hearing voices or visions, a more helpful question is: Why do some young people hear voices that they struggle to cope with?",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"Voices, visions and emotions

Whatever their root cause, difficult or distressing voices tend to be related to difficult or distressing feelings (including fear, guilt, anxiety, powerlessness, insecurity and anger). These feelings can stem from life experiences that the young person has not been able to deal with.

If your child is struggling with voices and visions it is helpful to think about what may have happened, in their past or present, that could be troubling them. Sometimes this is obvious, for example, you may know that your child has been bullied at school or has lost someone close to them. They may have experienced some form of abuse, or be struggling with their schoolwork. Other times, it is less clear and needs some investigation. In this case, it is worth seeing the voices as messengers. The things they say, and their underlying themes, often point to difficulty itself.

Escher describes hearing voices as ‘mostly a reaction to a situation or a problem the child or young person cannot cope with. It is a signal.’ So, if your child is struggling with voices it is important to help them to find someone to talk to about their feelings - so that they can deal with any underlying problems.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"supporting your child

Listen to your child and take them seriously but don’t forget to look after yourself too

Jo*, Parent of a child supported by Voice Collective

Once the problems underneath difficult voices are addressed, many young people find that the voices they hear either disappear completely or become more helpful. Others find that the voices stay the same, but they themselves have become more confident and feel able to cope with experiences that previously overwhelmed them.",,,
Parents-Voices-and-Visions-Booklet-2014_web.pdf,https://static1.squarespace.com/static/6308d9191f5d606799324692/t/639b1abcc9227b0d33facaf3/1671109309094/Parents-Voices-and-Visions-Booklet-2014_web.pdf,"top tips

Don’t Panic: The most important thing you can do is to stay calm. Although this may seem difficult, it is vital you show your child that you are not afraid of the voices they hear and don’t see them as ‘mad’ or ‘crazy’.

Believe Them: Hearing voices and seeing visions is a really common experience in childhood - so, if your child says they’re hearing voices it’s likely that they are. Young people can be very sensitive to the reactions of the people closest to them, so show they as clearly as you can that you’re taking what they say seriously, even if it sounds unusual.

Space To Talk: It’s hard to make sense of experiences if you keep them inside. So, if your child would like to talk about their voices, visions or feelings - encourage them to do so. Ask them whether they would like to tell you more about what’s going on for them, and show that you’re interested. Really try to listen to what they are describing, asking them questions if they find it helpful.

If your child’s beliefs or experiences sound strange, try and listen without judgement. Remember that they’re trying to describe, and make sense 15

of, experiences that are quite extraordinary. Under the circumstances, unusual beliefs are quite understandable. Try not to get caught up in arguments about logic and reality - if you’re unsure how to respond just focus on how they are feeling.

If your child finds talking difficult, then explore other ways of helping them to open up. Some young people find it easier to talk whilst they’re walking or doing an activity. Others prefer to write or draw about how they are feeling, and then show it a parent afterwards. There is no right way to communicate - find a method that works for you and your child.

Avoid Assumptions: If your child is distressed and tells you they hear voices it’s easy to jump to the conclusion that the voices are causing the problem. This is understandable, but it can mean that the real problem your child is worrying about can go unaddressed (e.g. bullying or problems at school). Try and be open to whatever your child wants to say to you, and check things out if you’re unsure what they mean.

Hold The Hope: Struggling with voices can make your child feel isolated and different from the people around them. They may worry that they’re going ‘crazy’, so it can really help to know that these experiences are relatively common (1 in 12 young people hear voices) and that they do not always lead to mental health problems. Even those who are overwhelmed by voices and experience psychosis can, and do, recover and live the life they want to live.

Coping Strategies: If your child is struggling, there are lots of simple ways that they can begin to deal with difficult experiences. In general, strategies that promote feelings of safety and deal with the underlying difficult emotions are most helpful. As a parent you will already have ideas about how your child copes with stress; your child will have some good ideas too. These strategies can help with voices and visions. See our website or ‘Guide To Coping & Recovery’ booklet for more ideas.",,,
Winston-Wish-CYP.pdf,www.winstonswish.org,"Hearing Voices in childhood and adolescence is actually very common – so you are not alone! Hearing voices can often be comforting and a part of the grieving process. For example, you might hear the voice of the person who died, or maybe you can see images or visions of them. These experiences may be of comfort to you and that is ok. Winston’s Wish - a children and young people’s bereavement support charity - can help support you with understanding your feelings and these experiences at this time.",,,
Winston-Wish-CYP.pdf,www.voicecollective.co.uk,This is when it can be a bit harder to cope with the voices and you might want to reach out to Voice Collective for a bit of extra support with your voices and/or your grief. Maybe you want to speak to someone at Voice Collective to help you understand your experiences a bit more. Or perhaps you want to join one of our peer support groups and meet others who might be having similar experiences to you. You might feel like your voices have nothing to do with death or grief and that’s ok too. At Voice Collective we understand there are lots of different frameworks to understanding voices and we will support you either way.,,,
